date,open,high,low,close,volume
2016-07-21 00:00:00,3238.34,3271.37,3238.3,3252.52,86004825
2016-07-22 00:00:00,3251.24,3253.77,3220.89,3225.16,86029128
2016-07-25 00:00:00,3220.17,3243.79,3218.14,3230.89,70203185
2016-07-26 00:00:00,3228.23,3269.75,3228.01,3269.59,81051089
2016-07-27 00:00:00,3270.08,3276.51,3157.41,3218.24,160188665
2016-07-28 00:00:00,3204.46,3235.78,3195.27,3221.14,112779964
2016-07-29 00:00:00,3217.19,3225.42,3198.68,3203.93,88044837
2016-08-01 00:00:00,3196.43,3199.98,3156.75,3176.81,87003497
2016-08-02 00:00:00,3173.76,3189.05,3165.54,3189.05,62167639
2016-08-03 00:00:00,3179.68,3197.16,3173.54,3193.51,72864102
2016-08-04 00:00:00,3190.55,3201.55,3170.42,3201.29,73504373
2016-08-05 00:00:00,3201.35,3224.87,3192.86,3205.11,77196366
2016-08-08 00:00:00,3199.57,3234.48,3187.25,3234.18,86676051
2016-08-09 00:00:00,3232.6,3257.33,3229.17,3256.98,91065259
2016-08-10 00:00:00,3255.18,3261.86,3242.75,3243.34,90430372
2016-08-11 00:00:00,3239.56,3274.03,3232.61,3233.36,101041213
2016-08-12 00:00:00,3231.81,3294.23,3231.14,3294.23,116254044
2016-08-15 00:00:00,3303.47,3417.91,3302.38,3393.42,220543421
2016-08-16 00:00:00,3403.38,3418.69,3372.02,3378.25,196389740
2016-08-17 00:00:00,3377.77,3394.39,3356.92,3373.05,138847688
2016-08-18 00:00:00,3369.95,3394.79,3349.69,3364.49,142380169
2016-08-19 00:00:00,3358.55,3374.04,3341.19,3365.02,119961508
2016-08-22 00:00:00,3364.68,3372.83,3335.47,3336.79,107951008
2016-08-23 00:00:00,3332.62,3359.65,3324.96,3341.83,92924516
2016-08-24 00:00:00,3341.93,3348.13,3323.73,3329.86,81191429
2016-08-25 00:00:00,3314.08,3315.08,3279.81,3308.97,100589153
2016-08-26 00:00:00,3312.5,3328.95,3301.74,3307.09,81530691
2016-08-29 00:00:00,3306.57,3315.08,3297.07,3307.78,77036333
2016-08-30 00:00:00,3310.32,3325.12,3304.6,3311.99,75725987
2016-08-31 00:00:00,3310.57,3333.97,3304.66,3327.79,79570805
2016-09-01 00:00:00,3326.74,3329.35,3301.21,3301.58,84947219
2016-09-02 00:00:00,3298.72,3320.43,3295.76,3314.11,82791803
2016-09-05 00:00:00,3321.01,3338.42,3314.63,3319.68,78292477
2016-09-06 00:00:00,3322.02,3347.95,3300.13,3342.63,98283998
2016-09-07 00:00:00,3344.07,3357.36,3337.75,3340.82,102940106
2016-09-08 00:00:00,3338.01,3343.4,3328.23,3339.56,71916158
2016-09-09 00:00:00,3339.37,3344.95,3318.04,3318.04,82657036
2016-09-12 00:00:00,3271.87,3276.72,3234.57,3262.6,122917682
2016-09-13 00:00:00,3265.34,3269.22,3246.39,3260.33,67180288
2016-09-14 00:00:00,3245.74,3255,3231.34,3238.73,70432697
2016-09-19 00:00:00,3242.74,3264.9,3242.74,3263.12,58831082
2016-09-20 00:00:00,3264.66,3265.04,3252.39,3257.4,52784206
2016-09-21 00:00:00,3257.71,3270.9,3254.32,3266.64,59142979
2016-09-22 00:00:00,3281.47,3303.2,3277.98,3291.12,75753542
2016-09-23 00:00:00,3292.28,3293.92,3275.02,3275.67,57993986
2016-09-26 00:00:00,3267.69,3267.69,3220.28,3220.28,70452186
2016-09-27 00:00:00,3214.87,3240.78,3214.44,3240.75,58460550
2016-09-28 00:00:00,3243.65,3243.65,3228,3230.89,44727498
2016-09-29 00:00:00,3234.86,3257.77,3234.8,3244.39,55452556
2016-09-30 00:00:00,3240.18,3260.94,3239.04,3253.28,44978022
2016-10-10 00:00:00,3265.36,3294.64,3258.96,3293.87,80519260
2016-10-11 00:00:00,3296.87,3308,3292.88,3306.56,87713163
2016-10-12 00:00:00,3299.14,3302.56,3289.75,3300.01,68669781
2016-10-13 00:00:00,3299.16,3307.41,3292.4,3302.65,81224198
2016-10-14 00:00:00,3298.73,3306.69,3285.73,3305.85,82316271
2016-10-17 00:00:00,3305.96,3309.01,3271.54,3277.88,86113509
2016-10-18 00:00:00,3272.68,3321.33,3272.68,3321.33,102860714
2016-10-19 00:00:00,3323.3,3332.52,3309.83,3316.24,101167725
2016-10-20 00:00:00,3317.18,3324.9,3312.17,3318.6,79238871
2016-10-21 00:00:00,3315.72,3341.56,3309.18,3327.74,109785176
2016-10-24 00:00:00,3332.51,3382.83,3330.97,3367.58,153014345
2016-10-25 00:00:00,3367.48,3373.91,3356.59,3367.45,111191693
2016-10-26 00:00:00,3365.2,3367.83,3349.57,3354.8,98024786
2016-10-27 00:00:00,3351.46,3352.35,3335.13,3345.7,77629851
2016-10-28 00:00:00,3347.14,3370.75,3337.29,3340.13,93133309
2016-10-31 00:00:00,3332.41,3340.47,3317.33,3336.28,71352863
2016-11-01 00:00:00,3338.71,3359.39,3334.46,3359.05,74938199
2016-11-02 00:00:00,3350.71,3356.4,3331.38,3333.35,91197104
2016-11-03 00:00:00,3326.9,3379.99,3324.84,3365.08,126223504
2016-11-04 00:00:00,3362.21,3377.64,3348.43,3354.17,104069655
2016-11-07 00:00:00,3353.44,3362.74,3342.31,3356.59,99877988
2016-11-08 00:00:00,3367.7,3383.92,3361.13,3371.12,103148282
2016-11-09 00:00:00,3370.6,3373.1,3322.08,3353.05,139110059
2016-11-10 00:00:00,3374.91,3403.02,3374.91,3390.61,134705535
2016-11-11 00:00:00,3387.95,3422.67,3382.89,3417.22,198781496
2016-11-14 00:00:00,3409.22,3452.62,3408.14,3430.25,213247105
2016-11-15 00:00:00,3428.87,3434.92,3415.99,3429.87,134566320
2016-11-16 00:00:00,3432.43,3435.64,3419.24,3429.59,129808511
2016-11-17 00:00:00,3423.47,3437.67,3412.88,3436.53,121561731
2016-11-18 00:00:00,3437.49,3443.12,3413.27,3417.46,115951205
2016-11-21 00:00:00,3412.65,3463.14,3412.08,3441.11,146434529
2016-11-22 00:00:00,3443.22,3469.22,3443.22,3468.36,168523446
2016-11-23 00:00:00,3473.9,3492.96,3465.76,3474.73,162388504
2016-11-24 00:00:00,3468.81,3508.16,3467.01,3488.74,145746301
2016-11-25 00:00:00,3490.04,3521.3,3463.95,3521.3,153621506
2016-11-28 00:00:00,3538.68,3553.36,3528.32,3535.08,207375483
2016-11-29 00:00:00,3525.9,3583.72,3521.38,3564.04,236918356
2016-11-30 00:00:00,3557.64,3567.07,3527.02,3538,178560178
2016-12-01 00:00:00,3543.96,3575.97,3543.25,3565.04,180170761
2016-12-02 00:00:00,3559.77,3562.55,3516.79,3528.95,196355480
2016-12-05 00:00:00,3473.69,3496.88,3457.34,3469.41,180852355
2016-12-06 00:00:00,3466.24,3477.59,3456.81,3459.15,115529090
2016-12-07 00:00:00,3458.37,3475.75,3445.76,3475.75,114345103
2016-12-08 00:00:00,3481.81,3484.34,3466.51,3470.14,117383922
2016-12-09 00:00:00,3464.87,3507.93,3461.76,3493.7,150303308
2016-12-12 00:00:00,3489.27,3495.8,3400.79,3409.18,187467751
2016-12-13 00:00:00,3394.21,3416.21,3370.6,3405.04,121105097
2016-12-14 00:00:00,3399.41,3412.28,3378.27,3378.95,124007744
2016-12-15 00:00:00,3363.86,3378.04,3327.14,3340.43,114960660
2016-12-16 00:00:00,3335.36,3356.29,3330.49,3346.03,90775422
2016-12-19 00:00:00,3342.34,3344.86,3325,3328.98,81640678
2016-12-20 00:00:00,3328.3,3329.1,3289.27,3309.06,87569592
2016-12-21 00:00:00,3313.75,3342.48,3313.75,3338.54,108254995
2016-12-22 00:00:00,3335.12,3340.36,3322.72,3335.67,92277249
2016-12-23 00:00:00,3333.4,3334.89,3300.88,3307.6,97444713
2016-12-26 00:00:00,3293.22,3322.42,3267.05,3322.4,89793982
2016-12-27 00:00:00,3319.21,3330.23,3315.83,3316.39,75486359
2016-12-28 00:00:00,3315.75,3320.55,3293.17,3301.89,69000437
2016-12-29 00:00:00,3297.04,3312.11,3288.1,3297.76,70087923
2016-12-30 00:00:00,3302.6,3313.55,3295.75,3310.08,71744116
2017-01-03 00:00:00,3313.95,3345.26,3313.95,3342.23,86567896
2017-01-04 00:00:00,3340.56,3369.57,3338.15,3368.31,90050827
2017-01-05 00:00:00,3368.34,3373.41,3361.46,3367.79,88336357
2017-01-06 00:00:00,3366.85,3368.87,3346.89,3347.67,87459114
2017-01-09 00:00:00,3345.75,3366.22,3344.35,3363.9,83707942
2017-01-10 00:00:00,3361.64,3370.51,3354.09,3358.27,83819160
2017-01-11 00:00:00,3355.8,3366.63,3334.3,3334.5,91071438
2017-01-12 00:00:00,3332.69,3343.13,3315.96,3317.62,81239135
2017-01-13 00:00:00,3317.96,3338.17,3309.37,3319.91,84180589
2017-01-16 00:00:00,3314.15,3322.78,3264.21,3319.45,157779135
2017-01-17 00:00:00,3305.6,3327.38,3292.2,3326.36,69453328
2017-01-18 00:00:00,3323.34,3350.96,3320.41,3339.37,70623227
2017-01-19 00:00:00,3330.95,3346.5,3324.68,3329.29,66159808
2017-01-20 00:00:00,3326.98,3358.41,3326.37,3354.89,65300462
2017-01-23 00:00:00,3359.05,3378.74,3355.85,3364.08,75557498
2017-01-24 00:00:00,3363.14,3371.32,3355.9,3364.45,66194226
2017-01-25 00:00:00,3361.66,3376.44,3357.22,3375.9,58376931
2017-01-26 00:00:00,3378.26,3395.88,3378.26,3387.96,65316647
2017-02-03 00:00:00,3390.93,3392.48,3362.57,3364.49,55188861
2017-02-06 00:00:00,3368.11,3381.33,3358.75,3373.21,68521360
2017-02-07 00:00:00,3371.77,3376.71,3354.62,3365.68,63754462
2017-02-08 00:00:00,3361.78,3383.69,3347.43,3383.29,75402879
2017-02-09 00:00:00,3381.9,3406.59,3379.79,3396.29,97558515
2017-02-10 00:00:00,3398.32,3422.33,3398.03,3413.49,123768720
2017-02-13 00:00:00,3416.92,3439.54,3416.87,3436.27,120144538
2017-02-14 00:00:00,3438.51,3440.67,3424.4,3435.8,94809465
2017-02-15 00:00:00,3435.39,3448.03,3417.08,3421.71,127643338
2017-02-16 00:00:00,3421.83,3440.93,3418.35,3440.93,108276962
2017-02-17 00:00:00,3443.62,3457.56,3419.61,3421.44,114600036
2017-02-20 00:00:00,3421.64,3472.6,3421.64,3471.39,132628862
2017-02-21 00:00:00,3475.06,3490.09,3472.02,3482.82,114842009
2017-02-22 00:00:00,3483.2,3489.95,3473.52,3489.76,102815994
2017-02-23 00:00:00,3487.57,3492.96,3460.12,3473.32,99536330
2017-02-24 00:00:00,3468.96,3473.85,3455.25,3473.85,95535133
2017-02-27 00:00:00,3471.13,3472.84,3441.39,3446.22,98672160
2017-02-28 00:00:00,3445.03,3460.91,3441.36,3452.81,75215260
2017-03-01 00:00:00,3452.21,3472.7,3449.11,3458.44,103260354
2017-03-02 00:00:00,3463.48,3468.47,3434,3435.1,89898077
2017-03-03 00:00:00,3424.66,3428.88,3412.83,3427.86,80994652
2017-03-06 00:00:00,3427.25,3449.03,3425.9,3446.48,83070882
2017-03-07 00:00:00,3446.16,3454.04,3440.06,3453.96,80334720
2017-03-08 00:00:00,3452.2,3457.04,3441.26,3448.73,79587690
2017-03-09 00:00:00,3442.9,3443.05,3414.68,3426.94,84570381
2017-03-10 00:00:00,3423.98,3436.24,3423.94,3427.89,70016199
2017-03-13 00:00:00,3425.67,3458.1,3412.69,3458.1,91684124
2017-03-14 00:00:00,3456.66,3465.39,3448.9,3456.69,77077963
2017-03-15 00:00:00,3452.21,3463.92,3445.27,3463.64,79104954
2017-03-16 00:00:00,3472.27,3492.13,3472.27,3481.51,106333913
2017-03-17 00:00:00,3485.31,3488.5,3441.47,3445.81,103755560
2017-03-20 00:00:00,3449.05,3454.06,3429.83,3449.61,88734322
2017-03-21 00:00:00,3449.77,3466.7,3445.64,3466.35,87707855
2017-03-22 00:00:00,3450.75,3464.33,3433.5,3450.05,104935894
2017-03-23 00:00:00,3452.41,3470.82,3435.69,3461.98,94318062
2017-03-24 00:00:00,3464.2,3499.32,3461.11,3489.6,125645833
2017-03-27 00:00:00,3488.76,3505.98,3474.52,3478.04,107015377
2017-03-28 00:00:00,3480.25,3482.29,3461.47,3469.81,84194820
2017-03-29 00:00:00,3472.97,3483.06,3455.55,3465.19,104851706
2017-03-30 00:00:00,3461.62,3467.3,3422.37,3436.76,116376922
2017-03-31 00:00:00,3434.82,3456.31,3430.82,3456.05,91577491
2017-04-05 00:00:00,3476.42,3504.54,3475.15,3503.89,143399017
2017-04-06 00:00:00,3507.99,3517.78,3495.72,3514.05,136767004
2017-04-07 00:00:00,3514.45,3526.81,3506.39,3517.46,140293204
2017-04-10 00:00:00,3519.46,3522.8,3502.08,3505.14,141887380
2017-04-11 00:00:00,3503.83,3520.13,3466.14,3517.33,165945832
2017-04-12 00:00:00,3514.57,3523.1,3498,3509.44,181824537
2017-04-13 00:00:00,3500.28,3518.44,3496.57,3514.57,129981813
2017-04-14 00:00:00,3516.81,3517.47,3476.95,3486.5,135474078
2017-04-17 00:00:00,3475.74,3480.57,3453.68,3479.94,117164961
2017-04-18 00:00:00,3474.89,3489.08,3462.63,3462.74,110927823
2017-04-19 00:00:00,3452.99,3459.35,3418.51,3445.88,121349264
2017-04-20 00:00:00,3444.52,3465.61,3440.72,3461.55,114184208
2017-04-21 00:00:00,3461.39,3475.56,3449.54,3466.79,104419110
2017-04-24 00:00:00,3458.23,3458.23,3403.98,3431.26,114660791
2017-04-25 00:00:00,3427.73,3449.67,3422.65,3440.97,94072148
2017-04-26 00:00:00,3440.25,3466.57,3439.15,3445.18,111940029
2017-04-27 00:00:00,3435.1,3449.27,3399.54,3446.72,123298425
2017-04-28 00:00:00,3439.57,3439.9,3417.24,3439.75,101632351
2017-05-02 00:00:00,3427.92,3436.31,3418.67,3426.58,92797462
2017-05-03 00:00:00,3421.76,3432.22,3403.08,3413.13,91669624
2017-05-04 00:00:00,3404.94,3421.4,3391.28,3404.39,103482075
2017-05-05 00:00:00,3393.48,3395.45,3366.56,3382.55,109895333
2017-05-08 00:00:00,3369.11,3374.16,3339.57,3358.81,123749287
2017-05-09 00:00:00,3342.6,3358.05,3327.59,3352.53,76771668
2017-05-10 00:00:00,3350.65,3369.43,3336,3337.7,92082628
2017-05-11 00:00:00,3322.95,3359.6,3312.89,3356.65,109252890
2017-05-12 00:00:00,3350.94,3387.27,3349.17,3385.38,93386466
2017-05-15 00:00:00,3391.59,3406.58,3391.59,3399.19,82977611
2017-05-16 00:00:00,3390.93,3428.85,3373.55,3428.65,105242416
2017-05-17 00:00:00,3423.19,3433.97,3408.15,3409.97,99736837
2017-05-18 00:00:00,3387.67,3409.93,3383.94,3398.11,85759589
2017-05-19 00:00:00,3395.23,3405.94,3392.38,3403.85,71473525
2017-05-22 00:00:00,3400.59,3424.18,3391.17,3411.24,92539559
2017-05-23 00:00:00,3405.03,3434.77,3401.53,3424.19,116911033
2017-05-24 00:00:00,3409.72,3424.17,3383.89,3424.17,83553161
2017-05-25 00:00:00,3414.4,3490.42,3413.22,3485.66,130721631
2017-05-26 00:00:00,3479.62,3498.31,3473.04,3480.43,103241153
2017-05-31 00:00:00,3495.07,3515.08,3474.92,3492.88,104829745
2017-06-01 00:00:00,3485.22,3499.81,3476.43,3497.74,103127724
2017-06-02 00:00:00,3491.59,3498.12,3470.2,3486.51,82668009
2017-06-05 00:00:00,3480.17,3484.12,3462.31,3468.75,79738153
2017-06-06 00:00:00,3464.38,3492.88,3460.45,3492.88,64090000
2017-06-07 00:00:00,3493.88,3537.09,3491.13,3533.87,104419968
2017-06-08 00:00:00,3531.24,3562.27,3528.18,3560.98,90224906
2017-06-09 00:00:00,3561.24,3590.89,3560.63,3576.17,101188265
2017-06-12 00:00:00,3570.22,3603.69,3565.9,3574.39,90381166
2017-06-13 00:00:00,3569.16,3584.41,3559.21,3582.27,75177139
2017-06-14 00:00:00,3571.25,3571.25,3530.27,3535.3,83810783
2017-06-15 00:00:00,3530.75,3542.28,3508.95,3528.79,82632535
2017-06-16 00:00:00,3522.97,3536.14,3514.39,3518.76,76452708
2017-06-19 00:00:00,3520.06,3554.91,3520.06,3553.67,79797140
2017-06-20 00:00:00,3560.79,3563.7,3539.51,3546.49,80509560
2017-06-21 00:00:00,3567.12,3587.99,3545.57,3587.96,87859825
2017-06-22 00:00:00,3583.56,3635.53,3581.34,3590.34,135526986
2017-06-23 00:00:00,3583.44,3623.24,3569.32,3622.88,105129134
2017-06-26 00:00:00,3627.02,3671.94,3627.02,3668.09,134637996
2017-06-27 00:00:00,3665.58,3676.53,3648.76,3674.72,97558702
2017-06-28 00:00:00,3664.16,3672.19,3644.03,3646.17,97920858
2017-06-29 00:00:00,3649.25,3669.13,3644.73,3668.83,85589499
2017-06-30 00:00:00,3654.73,3669.76,3646.23,3666.8,81510029
2017-07-03 00:00:00,3667.23,3667.59,3633.78,3650.85,88820859
2017-07-04 00:00:00,3646.83,3646.84,3611.69,3619.98,95071414
2017-07-05 00:00:00,3611.9,3660.73,3610.46,3659.68,88232425
2017-07-06 00:00:00,3654.56,3666.77,3629.56,3660.1,102379246
2017-07-07 00:00:00,3647.64,3657.11,3631.87,3655.93,103735498
2017-07-10 00:00:00,3647.94,3667.84,3641.53,3653.69,120591910
2017-07-11 00:00:00,3646.88,3701.21,3645.99,3670.81,118760827
2017-07-12 00:00:00,3672.63,3691.58,3640.59,3658.82,122287793
2017-07-13 00:00:00,3656.35,3690.48,3652.56,3686.92,125669550
2017-07-14 00:00:00,3682.61,3703.09,3672.74,3703.09,105514004
2017-07-17 00:00:00,3700.62,3716.47,3621.36,3663.56,178821601
2017-07-18 00:00:00,3648.49,3667.54,3622.04,3667.18,124622057
2017-07-19 00:00:00,3660.87,3731.05,3658.2,3729.75,182477788
2017-07-20 00:00:00,3725.14,3750.19,3723.07,3747.88,142410040
2017-07-21 00:00:00,3738.18,3751.69,3722.06,3728.6,117941225
2017-07-24 00:00:00,3724.38,3755.19,3719.85,3743.47,134868723
2017-07-25 00:00:00,3742.64,3752.16,3713.28,3719.56,121672059
2017-07-26 00:00:00,3722.88,3738.53,3684.18,3705.39,136325210
2017-07-27 00:00:00,3700.85,3716.69,3672.5,3712.19,145002903
2017-07-28 00:00:00,3703.49,3725.54,3696.78,3721.89,111411392
2017-07-31 00:00:00,3722.43,3746.52,3713.66,3737.87,148429038
2017-08-01 00:00:00,3738.74,3770.4,3737.09,3770.38,152546540
2017-08-02 00:00:00,3768.19,3784.35,3759.28,3760.85,172293384
2017-08-03 00:00:00,3755.11,3766.34,3718.44,3727.83,146153943
2017-08-04 00:00:00,3724.72,3738.73,3707,3707.58,157470060
2017-08-07 00:00:00,3701.22,3730.78,3689.96,3726.79,124231529
2017-08-08 00:00:00,3724.33,3737.33,3718.81,3732.21,137241928
2017-08-09 00:00:00,3728.03,3739,3713.57,3731.04,124679990
2017-08-10 00:00:00,3724.96,3746.86,3688.18,3715.92,130085128
2017-08-11 00:00:00,3687.93,3700.49,3645.09,3647.35,150387420
2017-08-14 00:00:00,3651.38,3698.37,3651.38,3694.68,115308452
2017-08-15 00:00:00,3695.78,3719.29,3692.28,3706.06,106444856
2017-08-16 00:00:00,3701.13,3707.14,3679.73,3701.42,104134141
2017-08-17 00:00:00,3707.07,3722.62,3704.41,3721.28,108656251
2017-08-18 00:00:00,3707.19,3733.49,3700.41,3724.67,96561705
2017-08-21 00:00:00,3731.84,3744.26,3728.61,3740.99,100313073
2017-08-22 00:00:00,3745.75,3758.29,3734.55,3752.3,100292856
2017-08-23 00:00:00,3747.61,3772.46,3741.72,3756.09,104961572
2017-08-24 00:00:00,3755.89,3765.71,3729.09,3734.65,89947372
2017-08-25 00:00:00,3736.29,3795.97,3736.29,3795.75,129940900
2017-08-28 00:00:00,3805.66,3866.94,3805.66,3842.71,185576325
2017-08-29 00:00:00,3839.18,3847.93,3825.76,3834.54,128227069
2017-08-30 00:00:00,3834.27,3854.71,3827.86,3834.3,141352858
2017-08-31 00:00:00,3835.84,3840.2,3800.89,3822.09,132944934
2017-09-01 00:00:00,3825.34,3843.62,3818.16,3830.54,158645512
2017-09-04 00:00:00,3828.54,3847.09,3813.55,3845.62,149566321
2017-09-05 00:00:00,3845.54,3865.29,3841.95,3857.05,124964155
2017-09-06 00:00:00,3846.75,3858.25,3831.38,3849.45,131398723
2017-09-07 00:00:00,3851.69,3858.16,3828.83,3829.87,123884180
2017-09-08 00:00:00,3830.07,3843.02,3813.98,3825.99,106036503
2017-09-11 00:00:00,3828.34,3850.74,3817.51,3825.65,123883996
2017-09-12 00:00:00,3832.24,3849.39,3822,3837.93,144190241
2017-09-13 00:00:00,3835.55,3847.78,3822.94,3842.61,95410785
2017-09-14 00:00:00,3843.57,3854.49,3820.09,3829.96,115358584
2017-09-15 00:00:00,3826.14,3843.3,3818.52,3831.3,122427005
2017-09-18 00:00:00,3832.96,3862.36,3832.96,3843.14,117934405
2017-09-19 00:00:00,3849.88,3857.3,3820.29,3832.12,112432988
2017-09-20 00:00:00,3830.15,3850.94,3827.89,3842.44,101129541
2017-09-21 00:00:00,3843.26,3860.8,3837.38,3837.82,111098191
2017-09-22 00:00:00,3826.46,3842.25,3816.82,3837.73,100619802
2017-09-25 00:00:00,3829.22,3835.39,3811.12,3817.79,103948977
2017-09-26 00:00:00,3810.33,3821.69,3808.38,3820.78,81869407
2017-09-27 00:00:00,3818.96,3832.57,3818.81,3821.2,85655811
2017-09-28 00:00:00,3821.59,3827.33,3813.75,3822.54,93544069
2017-09-29 00:00:00,3825.2,3852.22,3825.2,3836.5,93306028
2017-10-09 00:00:00,3910.11,3918.84,3876.03,3882.21,135535852
2017-10-10 00:00:00,3883,3900.74,3855.47,3889.86,112532585
2017-10-11 00:00:00,3886.82,3913.07,3885.5,3902.69,104418150
2017-10-12 00:00:00,3902.02,3917.44,3897.55,3912.95,94340920
2017-10-13 00:00:00,3912.98,3927.17,3908.89,3921,90142067
2017-10-16 00:00:00,3926.28,3947.42,3913.32,3913.45,121355034
2017-10-17 00:00:00,3910.79,3924.61,3900.48,3913.07,82241226
2017-10-18 00:00:00,3914.82,3944.41,3914.82,3944.16,100969841
2017-10-19 00:00:00,3940.58,3944.03,3923.65,3931.25,106527252
2017-10-20 00:00:00,3918.53,3928.96,3910.2,3926.85,72980180
2017-10-23 00:00:00,3930.89,3936.27,3920.66,3930.8,81484979
2017-10-24 00:00:00,3926.23,3959.5,3922.03,3959.4,93058153
2017-10-25 00:00:00,3958.17,3978.09,3954,3976.95,88205458
2017-10-26 00:00:00,3980.05,4013.6,3973.55,3993.58,129895465
2017-10-27 00:00:00,3992.55,4024.46,3991.35,4021.97,126672847
2017-10-30 00:00:00,4022.16,4033.34,3960.27,4009.72,157387602
2017-10-31 00:00:00,3995.39,4009.28,3983.26,4006.72,109178780
2017-11-01 00:00:00,4007.91,4032.46,3991.32,3996.62,130417380
2017-11-02 00:00:00,3994.09,3999.23,3971.38,3997.13,126100580
2017-11-03 00:00:00,3992.35,3999.34,3963.03,3992.7,129404439
2017-11-06 00:00:00,3989.18,4021.64,3975.41,4020.89,122081160
2017-11-07 00:00:00,4022.4,4064.22,4021.36,4054.25,152116664
2017-11-08 00:00:00,4051.49,4089.15,4040.58,4048.01,150827720
2017-11-09 00:00:00,4043.07,4076.61,4038.4,4075.9,121056335
2017-11-10 00:00:00,4070.28,4116.71,4067.66,4111.91,141817165
2017-11-13 00:00:00,4115.55,4137.65,4115.55,4128.07,151446308
2017-11-14 00:00:00,4129.27,4133.55,4086.89,4099.35,143236936
2017-11-15 00:00:00,4084.21,4102.81,4055.72,4073.67,120635697
2017-11-16 00:00:00,4063.49,4107.62,4062.27,4105.01,121384415
2017-11-17 00:00:00,4094.08,4122.38,4081.37,4120.85,191784120
2017-11-20 00:00:00,4093.73,4144.51,4060.96,4143.83,137447258
2017-11-21 00:00:00,4131.85,4220.26,4129.98,4217.7,180350820
2017-11-22 00:00:00,4228.37,4260.64,4191.15,4227.57,186477002
2017-11-23 00:00:00,4213.38,4214.19,4086.9,4102.4,178147228
2017-11-24 00:00:00,4089.47,4116.59,4057.49,4104.2,130858040
2017-11-27 00:00:00,4088.93,4088.93,4037.15,4049.95,143455268
2017-11-28 00:00:00,4034.21,4056.48,4010.3,4055.82,102058094
2017-11-29 00:00:00,4061.35,4069.24,4004.69,4053.75,124553641
2017-11-30 00:00:00,4034.01,4052.8,3988,4006.1,107983345
2017-12-01 00:00:00,4003.56,4027.11,3984.38,3998.14,97386913
2017-12-04 00:00:00,3989.05,4032.99,3982.32,4018.86,102647219
2017-12-05 00:00:00,4007.94,4045.93,4006.54,4040.17,154087076
2017-12-06 00:00:00,4027.12,4031.75,3964.81,4015.82,109286205
2017-12-07 00:00:00,4003.58,4017.95,3955.99,3971.06,90254044
2017-12-08 00:00:00,3962.83,4014.14,3955.44,4003.38,89282862
2017-12-11 00:00:00,4006.88,4069.5,4005.27,4069.5,97148946
2017-12-12 00:00:00,4068.51,4070.15,4015.45,4016.02,84338719
2017-12-13 00:00:00,4013.83,4052.69,4004.74,4050.09,77546130
2017-12-14 00:00:00,4050.9,4057.62,4013.85,4026.15,80768863
2017-12-15 00:00:00,4018.73,4020.27,3974.93,3980.86,89044388
2017-12-18 00:00:00,3983.3,4008.07,3967.93,3985.29,77853376
2017-12-19 00:00:00,3985.82,4035.63,3985.82,4035.33,77528986
2017-12-20 00:00:00,4036.02,4044.85,4015.63,4030.49,90604503
2017-12-21 00:00:00,4023.08,4080.78,4014.65,4067.85,96836088
2017-12-22 00:00:00,4064.91,4076.8,4048.49,4054.6,73473684
2017-12-25 00:00:00,4057.42,4086.93,4026.45,4041.54,91926963
2017-12-26 00:00:00,4040.62,4056.86,4015.3,4053.62,91118789
2017-12-27 00:00:00,4045.28,4047.74,3986.74,3991.21,105153577
2017-12-28 00:00:00,3993,4036.7,3980.24,4018.9,118542886
2017-12-29 00:00:00,4022.88,4043.14,4012.87,4030.85,90486684
2018-01-02 00:00:00,4045.21,4087.78,4045.21,4087.4,146935434
2018-01-03 00:00:00,4091.46,4140.05,4088.73,4111.39,151852219
2018-01-04 00:00:00,4114.12,4137.64,4105.89,4128.81,134543795
2018-01-05 00:00:00,4133.34,4151.28,4123.28,4138.75,149009871
2018-01-08 00:00:00,4140.85,4166.32,4127.31,4160.16,173877665
2018-01-09 00:00:00,4157.54,4191.28,4153.5,4189.3,139034294
2018-01-10 00:00:00,4187.2,4211.05,4175.14,4207.81,151121667
2018-01-11 00:00:00,4197.11,4211.8,4181.96,4205.59,121578540
2018-01-12 00:00:00,4205.14,4227.39,4199.03,4225,111354793
2018-01-15 00:00:00,4229.84,4262.93,4216.36,4225.24,170907896
2018-01-16 00:00:00,4215.62,4260.21,4213.13,4258.47,161494963
2018-01-17 00:00:00,4261.78,4283.34,4230.54,4248.12,214311032
2018-01-18 00:00:00,4259.38,4292.64,4246.68,4271.42,172032847
2018-01-19 00:00:00,4281.94,4316.57,4269.62,4285.4,209490570
2018-01-22 00:00:00,4276.48,4338.48,4275.9,4336.6,174643195
2018-01-23 00:00:00,4346.89,4383.57,4346.79,4382.61,201867584
2018-01-24 00:00:00,4389.45,4397.82,4349.09,4389.89,219818890
2018-01-25 00:00:00,4381.98,4392.2,4336.24,4365.08,195374950
2018-01-26 00:00:00,4352.22,4403.34,4351.49,4381.3,177227236
2018-01-29 00:00:00,4387.06,4395.91,4287.11,4302.02,191100355
2018-01-30 00:00:00,4286.68,4308.51,4251.57,4256.1,139034729
2018-01-31 00:00:00,4234.11,4287.86,4232.77,4275.9,145210163
2018-02-01 00:00:00,4276.34,4287.39,4214.29,4245.9,190002934
2018-02-02 00:00:00,4213.94,4271.76,4181.78,4271.23,146066826
